rank, player_id, score, time, spm
4929,VLAD__KHARKOV,28266948,633:36:30,743.54
4930,RAMBO-MAHAN,28266246,405:22:30,1162.14
4931,toxiic_cam432,28260673,1241:06:40,379.51
4932,amlv_1979,28202009,1220:08:30,385.23
4933,kanade_883,28201733,954:51:10,492.25
4934,xavinmm,28184432,923:44:00,508.52
4935,omg_its_chris94,28176069,1204:50:30,389.76
4936,DOMICAN_2016,28173426,420:19:50,1117.11
4937,Ballistic_Mroth,28172278,1246:25:40,376.71
4938,Jordan1834,28158285,716:45:00,654.77
4939,ModaFoka1988CN,28154889,919:07:10,510.54
4940,sh0u_7h_,28147952,841:42:40,557.36
4941,muhammednour,28142955,452:27:00,1036.69
4942,JerryTheMack,28142657,809:53:50,579.14
4943,UAE_Shanab,28124404,662:21:50,707.68
4944,CJ703-,28117617,1271:35:00,368.54
4945,RaiKKonen7_BH,28115045,605:08:50,774.33
4946,KillerKane1994,28107585,824:05:50,568.45
4947,LuXteR_PL,28105507,724:35:30,646.47
4948,cgwhite79,28105343,883:16:10,530.33
4949,OSAMA_VON_DOOM,28090901,420:22:00,1113.75
4950,RUYSILVA,28087861,1090:56:10,429.11
4951,A247alps,28081366,1139:56:50,410.57
4952,Finch130788,28072267,718:05:40,651.55
4953,aIlumi,28064173,319:01:00,1466.18
4954,B1dlofielder,28063993,872:19:20,536.19
4955,Cadorin05,28062285,1561:17:00,299.56
4956,afpaffer,28061697,1440:20:20,324.71
4957,ag_one,28060436,750:18:00,623.32
4958,zipper1110,28059192,754:37:10,619.72
4959,lordtimse,28045782,787:25:20,593.62
4960,mikazuki3618,28019507,841:24:40,555.01
4961,F4CAE5402176,28019475,856:57:10,544.94
4962,SwagStikka,28018010,711:37:10,656.2
4963,Exkalibur_Hero,28015676,868:36:40,537.56
4964,jipapues,28013831,1431:42:00,326.11
4965,SaiyajinDingabre,28002334,928:27:40,502.67
4966,TANGODOWN343,27997768,878:59:40,530.87
4967,BAD-_-GOB,27992707,1045:42:50,446.15
4968,davi_madrid,27992292,438:57:10,1062.84
4969,FeMark,27991913,587:50:40,793.63
4970,MisterBearMace,27990461,670:59:00,695.26
4971,R-U_INSANE09,27971365,787:55:20,591.67
4972,IKNOWBLUEBERRY,27966946,1825:30:00,255.34
4973,elfloppychicken,27965568,1752:11:30,266.01
4974,Hiro_A5150,27958867,743:23:20,626.83
4975,yoho951,27956178,1360:29:50,342.48
4976,FloofyAsuka,27951704,1186:46:40,392.54
4977,Monkeybread32,27933581,491:07:50,947.93
4978,Jay-Rock73,27933530,905:51:30,513.94
4979,Sinistro,27912409,625:57:20,743.19
4980,LukeSavage1,27912158,472:27:10,984.65
4981,Scorp8415,27908451,845:05:20,550.4
4982,LOEWENHERZ13,27904116,2135:44:10,217.76
4983,Soheila007,27901925,989:52:40,469.79
4984,roy6685,27895506,1070:11:40,434.43
4985,Earthican122,27882268,379:54:40,1223.19
4986,R6_Gio_R6,27878756,717:31:50,647.56
4987,Arefu0129,27875120,1409:39:40,329.57
4988,ReduseyXIM,27854374,512:03:30,906.61
4989,Ihox,27847467,918:19:30,505.4
4990,cissoide,27842371,624:56:30,742.53
4991,JUNEBUGG308,27842199,1554:38:20,298.49
4992,ThunderStorm261,27842054,943:38:40,491.75
4993,LuizHFernandes,27833528,1007:32:10,460.42
4994,biwa01,27833301,955:13:20,485.63
4995,RampJunk_NL,27814284,441:51:20,1049.15
4996,xSnakeOK,27807657,689:20:00,672.33
4997,NANTAKOSU13,27803478,703:06:50,659.06
4998,Ghosth_Biker,27797744,875:20:00,529.28
4999,Sp1cy_PotatoYT,27796932,811:33:10,570.86
5000,LEGENDx-SA,27794594,645:24:20,717.76
5001,lastmenstanding,27780442,781:51:10,592.19
5002,Destiny2m,27778184,818:27:00,565.67
5003,ryotagan,27768496,1329:26:00,348.12
5004,ryo0503618,27763258,930:21:00,497.36
5005,jolob074,27761544,1075:31:30,430.2
5006,ChumBreGaPbL,27760998,652:40:30,708.9
5007,LARRY_K_PINGA,27749503,702:27:40,658.39
5008,maoka6540072,27748343,882:21:10,524.14
5009,EttAlity,27747395,1018:39:30,453.99
5010,AchieGun,27745249,661:19:30,699.23
5011,ghostrider0003,27744952,513:38:00,900.28
5012,BMXnWeed81,27740134,1626:46:40,284.2
5013,brenovin,27737373,1196:35:50,386.34
5014,borift_king,27703572,1158:37:50,398.51
5015,mmaman40,27685553,1749:30:30,263.75
5016,DelBa,27684591,638:28:40,722.67
5017,TellsAy89,27676956,598:40:40,770.5
5018,SkinnerRed67,27668285,2068:53:50,222.89
5019,T-ErroR-666,27666305,956:04:30,482.29
5020,RustInPeace91,27664288,642:07:50,718.03
5021,mrtksn67,27656344,1027:23:40,448.65
5022,HARRYKH,27649415,373:41:40,1233.16
5023,TangyPorker,27639434,926:47:30,497.05
5024,itachi4785,27629229,1228:45:30,374.76
5025,Death_hunter802,27623644,1098:00:50,419.3
5026,iluvmyfd3s,27622617,584:38:20,787.46
5027,CHUCKDADDY79,27621586,1114:11:30,413.18
5028,jsp1312,27618868,720:38:30,638.76
5029,AKE2100,27617413,989:59:10,464.95
5030,CHI2846KFX,27602368,1418:37:40,324.28
5031,JFFS92,27578913,1463:28:20,314.08
5032,kote_ra,27575244,755:05:40,608.65
5033,bruzzelbub,27574655,654:24:30,702.28
5034,nine1six_sactown,27572537,792:11:40,580.09
5035,xII-Paladin-IIx,27570931,638:47:10,719.36
5036,darthkolar,27568115,663:30:40,692.48
5037,x_xL1R1x_x,27557564,697:43:50,658.27
5038,SyriaArabArmy,27550725,442:47:40,1037
5039,Rz-_-H,27550287,1067:43:50,430.04
5040,Admn_Inferno,27537501,1399:48:40,327.87
5041,Do_omhammer666,27535602,622:55:20,736.73
5042,MonsterDR3M,27531755,563:52:20,813.77
5043,toine0702,27531681,875:56:00,523.85
5044,manutess24,27523798,638:06:50,718.88
5045,progaminghr09,27520241,796:13:10,576.06
5046,Puddingpulver,27507922,645:44:20,709.99
5047,Xx-killaTwan-xX,27504500,788:17:20,581.52
5048,RALPHIRORI,27492244,823:46:00,556.23
5049,JEANS2013,27484775,581:52:00,787.26
5050,valtorman180899,27484016,1213:00:30,377.63
5051,Ali_Amd,27482429,943:14:30,485.6
5052,XtremotinoX,27475032,1833:17:10,249.78
5053,Lionlion1219,27469941,554:04:10,826.31
5054,WOWilks,27469512,590:20:30,775.53
5055,laidzha,27468577,808:38:50,566.14
5056,GES2014,27459444,877:24:30,521.6
5057,Roadkill303,27455209,639:05:40,715.99
5058,Tottiri,27452771,760:44:30,601.45
5059,Castlevania67--,27451353,359:22:40,1273.1
5060,rilysafy,27446835,1079:06:30,423.91
5061,ghettomama_,27441234,523:33:30,873.55
5062,caiofernandoandr,27438948,596:12:20,767.04
5063,hyuhyuryu,27437889,548:15:30,834.09
5064,Drrugs__,27418155,1002:09:00,455.99
5065,JabonGirl,27414237,1462:01:20,312.52
5066,monkeynumber02,27407341,508:32:50,898.22
5067,hasnack,27407261,882:30:10,517.6
5068,Acan0wh00pie,27399837,1323:55:40,344.93
5069,jonni1997,27391884,697:58:20,654.08
5070,DITCHREAPER,27377219,822:21:10,554.86
5071,kuso_aim_kage,27361922,668:32:40,682.13
5072,F8071010,27358897,434:57:00,1048.35
5073,AAVDOG,27350119,983:20:20,463.56
5074,Crazy86Pl,27344702,937:45:50,485.99
5075,mihai444446,27340354,817:19:30,557.52
5076,I__Like_Oranges,27339639,610:14:50,746.68
5077,BangBangYOUdie88,27335909,1248:40:50,364.86
5078,Spagitis,27329237,805:45:30,565.29
5079,Cz18Aegis,27323434,873:18:30,521.45
5080,llSuiC,27321928,595:50:00,764.25
5081,kabosu0731,27317675,747:20:30,609.22
5082,dr_iss14,27309641,666:54:00,682.5
5083,DVSHOBO,27279677,701:34:30,648.06
5084,Snipp1,27262297,1569:20:50,289.53
5085,JakeBaker00,27254710,676:59:00,670.98
5086,jav117,27242041,775:20:30,585.59
5087,Ex_Ninja,27231811,741:39:20,611.96
5088,CBL29824,27228056,902:03:20,503.07
5089,NSR_SNOOPY2525,27217964,641:33:20,707.08
5090,mincrftluver,27215098,559:24:20,810.83
5091,Fredrik_el_POLLO,27202976,946:30:40,479
5092,Jaderdc,27186384,845:07:00,536.15
5093,sumonchy,27179467,1050:34:10,431.19
5094,alexlleal92,27174661,566:00:50,800.18
5095,ThuIsaDoom,27163781,541:34:10,835.96
5096,mpowerbmwm3,27156447,1130:40:00,400.3
5097,Lalixil,27151415,569:58:10,793.94
5098,TaCtiCalxSniPezz,27149246,512:39:10,882.64
5099,cobyrob21,27135058,638:09:10,708.69
5100,positive080baker,27123574,725:10:20,623.38
5101,Geonon,27119889,605:37:10,746.34
5102,Obzen2,27109531,1021:23:30,442.36
5103,D-DECEIVER,27107777,487:30:00,926.76
5104,LtPigdog,27105236,667:38:10,676.65
5105,Space__Herpes,27103748,963:30:10,468.84
5106,unKnown__SkilIZ,27088473,403:23:20,1119.2
5107,HerozinE,27085566,560:55:00,804.8
5108,demon1281,27082842,674:59:40,668.72
5109,Redd405,27082772,1758:06:20,256.74
5110,gabriel_online00,27076619,708:51:20,636.63
5111,ToW_In_Your_FaCe,27070256,347:00:00,1300.2
5112,Tamtel,27047310,826:34:20,545.37
5113,redroom3,27036371,1394:21:40,323.16
5114,devil-spec,27036039,1038:03:10,434.08
5115,vik80ger,27029941,1052:54:30,427.86
5116,mattachione,27025276,853:16:10,527.88
5117,Blackbird185,27020518,903:38:30,498.36
5118,enochou,27019960,1040:28:00,432.82
5119,znvx7tw25n,27012620,615:21:30,731.62
5120,MrReaper084,26989995,866:22:20,519.21
5121,fight875,26979870,567:00:10,793.06
5122,MELADO_DE_CA-NA,26975445,804:52:00,558.59
5123,borjaaperez,26970145,473:12:40,949.9
5124,Gears_and_Beers,26966274,1071:01:10,419.64
5125,x_D8LOS,26963919,592:25:20,758.58
5126,jonasluca7,26960599,663:26:10,677.3
5127,Tbis109__NG,26954968,888:59:50,505.34
5128,pantasu,26951287,985:21:20,455.86
5129,KassuX97,26950859,500:13:40,897.95
5130,IDgaFBoss,26947476,791:57:50,567.1
5131,RvIND_X,26942576,271:47:46,1652.13
5132,Mazabythe,26938931,730:29:10,614.63
5133,sanders2300,26938412,1085:33:20,413.59
5134,RHW71,26934130,1526:25:20,294.09
5135,footballjeffery,26903694,731:11:00,613.25
5136,pjalegria,26902134,955:00:40,469.49
5137,unicorn-raider,26893511,588:00:30,762.28
5138,RUBEN-VERA,26892330,845:48:30,529.91
5139,Yann_OPTB,26886940,509:29:40,879.53
5140,GREEN_-_L4Z3R,26884305,626:51:30,714.79
5141,HyperKiller7,26877189,672:58:10,665.64
5142,duhduhduh2525,26872814,568:44:30,787.49
5143,Marumegane-O-O-,26872322,748:45:40,598.15
5144,TyLeR71691,26870733,800:35:20,559.4
5145,ceka_94,26856884,1075:14:30,416.29
5146,xHawkeyeEx,26856666,295:52:20,1512.85
5147,PanzeR666FausT,26851205,536:10:50,834.64
5148,ziomalnik888PL,26849187,1210:10:10,369.77
5149,KingDrov,26835879,1058:55:50,422.37
5150,deekwent,26816284,759:12:30,588.69
5151,czar12345,26815885,1232:57:20,362.49
5152,Kulmarauta,26813726,850:28:40,525.46
5153,GG_KILLTROOPER,26813541,1050:05:20,425.58
5154,DxG_MURS,26813486,713:32:00,626.31
5155,kingdriver70799,26809750,477:37:00,935.54
5156,Gruby88M,26796166,1045:19:00,427.24
5157,angrybirds902,26791764,486:59:00,916.93
5158,generalpwned000,26787817,591:47:30,754.43
5159,IBIZA-sko02,26782036,1322:14:40,337.58
5160,MiZE_KT-,26779229,530:46:40,840.88
5161,Steakand_Jake,26773993,564:25:20,790.6
5162,benace1111,26766745,1015:39:00,439.24
5163,glp-2014,26756523,895:20:50,498.07
5164,hikki-izayoi,26752309,1129:58:50,394.58
5165,LEBGND23Q,26749934,539:23:30,826.55
5166,mlki41,26749546,1216:03:10,366.62
5167,HenryMercenario,26729987,625:21:30,712.39
5168,pepe2310,26725244,924:13:50,481.94
5169,xXRedXRumXx253,26723791,838:49:20,530.98
5170,astro2020,26719028,1568:47:40,283.86
5171,CMDx_SoCoM,26717712,435:36:20,1022.24
5172,ankoro_dango_ex,26716248,875:30:20,508.59
5173,zisupeke914,26709716,711:05:40,626.02
5174,navi1625,26708263,824:06:40,540.14
5175,Maxx_Sixx,26708255,621:47:10,715.9
5176,mr_pollo97,26701760,831:45:50,535.04
5177,Vinni13-,26701755,775:55:10,573.55
5178,FMR-77,26697330,657:10:30,677.07
5179,undefined,26691808,0:00:00,0
5180,ValderWolfGaer89,26672048,844:10:50,526.59
5181,pandah_boss,26670916,644:12:20,690.02
5182,BIGMICHELL18,26669661,940:00:00,472.87
5183,sw1984sw0710,26666909,1240:58:40,358.14
5184,kstigando,26665813,688:33:30,645.45
5185,Dj-_-32,26663444,891:58:10,498.21
5186,TENORI_TIGER_57,26659841,844:13:00,526.32
5187,top_key08,26658337,637:46:00,696.66
5188,DeathlyCardinal,26647548,910:02:10,488.03
5189,sikisimatai232,26647133,693:35:10,640.32
5190,Franksalerno89,26633091,995:33:10,445.87
5191,WHEEZY-PETE,26626745,672:17:10,660.1
5192,AREUI_187,26626513,995:12:30,445.91
5193,fall-down,26620855,627:53:30,706.62
5194,TrumpRages,26620625,1077:56:10,411.6
5195,adalc1234567890,26619821,1327:19:10,334.26
5196,UBJizzN,26611152,734:42:10,603.67
5197,Andy411,26605655,848:10:20,522.8
5198,Camoo_Can_Do_91,26595033,572:03:00,774.85
5199,wmmw12321,26585411,668:02:30,663.27
5200,wms235,26570970,816:58:30,542.06
5201,police_unit_678,26570909,820:11:20,539.93
5202,ASHIPON995,26563804,996:41:10,444.2
5203,bjorntyson046,26559814,479:37:10,922.95
5204,NoWay_MrZaio,26552606,601:42:30,735.48
5205,daveapple20,26547222,1431:15:40,309.14
5206,dimple_pon,26538049,1165:18:50,379.56
5207,jsbigbear350,26537806,883:24:20,500.67
5208,miguel_19_,26531542,939:24:20,470.72
5209,shower4352,26527287,791:39:50,558.47
5210,koto-haru2023,26527134,749:09:10,590.16
5211,EnraViel_24,26512659,694:17:50,636.44
5212,iKiLL_onLy,26507349,567:26:30,778.56
5213,SAUD_OWAIED,26499329,1258:31:30,350.93
5214,davboy1892,26487155,789:13:30,559.35
5215,pjolough,26486597,1621:34:20,272.23
5216,GundamWing81,26480084,1505:53:30,293.07
5217,deathstrike2001,26477585,1239:36:30,355.99
5218,JYON-DO_46,26475558,832:07:50,530.28
5219,MlukoBlz,26469203,885:48:00,498.03
5220,BvS-6077,26460624,458:10:00,962.55
5221,aotaro3,26455924,1063:09:40,414.74
5222,LNG_3,26452387,454:50:00,969.31
5223,rippynz,26447610,891:57:40,494.18
5224,ScurvyFew,26436821,531:41:50,828.69
5225,xiKillerPoopx,26432825,302:34:50,1455.97
5226,Super_Marc84,26412602,603:16:10,729.71
5227,alvenis10,26410981,1185:06:50,371.43
5228,SonicVibez-,26398217,206:52:12,2126.8
5229,GHoST_TaHa_Gn,26393946,854:14:50,514.96
5230,ThumpersBeast,26386707,747:40:50,588.19
5231,BTW-_-Nema,26386411,604:04:20,728.01
5232,tknk_tn,26379305,1068:24:10,411.51
5233,harukun-26,26376938,550:48:50,798.12
5234,robeto123,26373675,707:44:30,621.08
5235,Deyman_Danger,26372432,353:45:50,1242.47
5236,MAULAIE,26364951,1175:12:20,373.91
5237,xEVOLxSinx7---,26364226,652:43:10,673.19
5238,jonoldboy,26360402,1355:39:40,324.08
5239,monto-shot-u,26360238,1388:45:40,316.35
5240,KBC_IronSight,26359612,886:19:00,495.68
5241,hammada01,26351147,1097:57:40,400
5242,CthulhuHitsBack,26348101,686:25:20,639.74
5243,UraN-Sannty,26338827,410:16:20,1069.97
5244,Te-Blaze21,26337188,1179:08:00,372.27
5245,BrlNG_UM_OUT,26328497,1569:14:50,279.63
5246,lsnbarros,26321723,531:33:30,825.3
5247,slytuns,26320016,1253:22:30,349.99
5248,lastintrans810,26319257,1306:08:40,335.84
5249,Kaliber44v2,26312348,971:31:00,451.4
5250,COSHUMARU,26304568,814:49:30,538.04
5251,UREI1176,26300646,871:14:00,503.13
5252,KILL3R_SHADOW37,26289050,617:54:00,709.1
5253,nygus999,26286836,956:39:20,457.96
5254,ksa54270,26278957,778:53:20,562.32
5255,NemesisRJ87,26278651,724:49:50,604.25
5256,Vouscin,26244503,541:26:20,807.86
5257,bye_bye_mate,26238174,873:25:20,500.68
5258,BriskNoodles,26238007,432:03:40,1012.13
5259,EBO_LUCKY,26232901,661:19:50,661.11
5260,maduzinhatt,26229657,819:52:00,533.21
5261,STEINLAGER11,26225819,1111:36:00,393.21
5262,Dragon-01_Rising,26215707,829:26:10,526.78
5263,G1ggs-_-,26215029,674:31:10,647.75
5264,bsav6979,26212422,572:30:50,763.08
5265,ARWarden69,26212006,751:04:20,581.66
5266,Bogart_SG,26205037,839:20:40,520.35
5267,John-Solo,26202890,612:47:00,712.67
5268,VORON-31,26192333,894:57:20,487.78
5269,MadamNim,26186876,797:01:00,547.6
5270,I_Am__Cam,26185761,234:14:09,1863.2
5271,FC3Darweezy,26178620,693:07:10,629.49
5272,armaash,26163933,514:45:00,847.14
5273,FluxWick,26160328,972:16:40,448.44
5274,tan0001974,26151613,880:12:10,495.18
5275,Pascal13072000,26145960,771:01:40,565.18
5276,marceloolopes_,26144797,846:09:20,514.97
5277,ruminas_vel,26138069,708:25:20,614.94
5278,BaBaGaming51,26135182,660:43:00,659.26
5279,deerhunt64,26131535,990:42:20,439.61
5280,Os_Elite-Rafa,26130888,1107:53:50,393.1
5281,cabesuzqui,26130862,754:19:40,577.35
5282,DZNUTZ92,26125483,648:55:40,670.99
5283,I__-C-4-__I,26117752,785:19:30,554.29
5284,reaper_1991la,26105762,1048:57:40,414.79
5285,PhillipPNgo,26095890,730:22:10,595.5
5286,kaMASAOH,26091788,846:48:40,513.53
5287,sixclock,26091751,519:53:40,836.44
5288,Luckytrue72,26084561,944:00:30,460.53
5289,DDAHYH_511,26079265,977:07:20,444.83
5290,Do_inker,26068923,657:02:00,661.28
5291,Zikorx,26058193,731:28:50,593.73
5292,Nevkin4D,26057995,590:24:00,735.6
5293,ojosama99_81,26054833,1322:39:00,328.32
5294,Drunk_x_Ditto,26048968,365:50:20,1186.72
5295,RiddlesTheDon,26039558,741:53:50,584.98
5296,fixer52,26027571,1144:06:40,379.15
5297,Labox_Wley,26024344,1329:54:10,326.14
5298,Manu_141,26024101,675:50:00,641.78
5299,KABOTAN_,26021602,522:49:20,829.52
5300,DiverDave_,26016607,790:25:10,548.58
5301,leoamoddio,26014083,731:03:30,593.07
5302,XxTechnoSzczurXx,26000503,1013:13:10,427.69
5303,Alkapone_974,25999089,1002:07:10,432.4
5304,RIOGRANDE90,25997636,421:20:40,1028.36
5305,EpticDeathmode,25995468,590:43:10,733.44
5306,cond15Gamer,25989260,816:20:40,530.6
5307,f-s-o-4223,25980809,725:54:00,596.52
5308,kabuki-neko5455,25975944,885:21:00,489
5309,f4ejpachi,25947979,1087:00:00,397.85
5310,NooboRezSDM,25947936,278:28:40,1552.96
5311,kilooscar1014,25940344,769:50:30,561.59
5312,NSNR-Murder,25939246,1054:59:40,409.78
5313,zc6tomo,25936412,602:31:20,717.44
5314,MrBoulty,25934093,1003:34:20,430.7
5315,I_d_u_K_e_I,25933145,479:43:10,900.98
5316,eng_jfreitas,25928727,824:45:50,523.96
5317,SAUDI-PSYCHO-111,25924729,499:04:10,865.77
5318,SCAR777,25915888,908:02:50,475.67
5319,Impossible_73,25914684,815:49:00,529.42
5320,gorilla_i_dress,25912873,581:45:50,742.37
5321,Tauski14,25907936,974:45:10,442.98
5322,Crash_N_Burn01,25907916,1056:39:30,408.65
5323,AtOiMiCs-_-GiRl,25906560,774:55:00,557.19
5324,Drekavaq,25903375,631:19:30,683.84
5325,BabaUVL,25899937,1072:45:40,402.39
5326,Usiiking97,25891503,920:09:30,468.97
5327,ReckSomeKidZ_,25889309,350:19:30,1231.68
5328,bungledj,25886228,657:33:50,656.11
5329,luks016,25878788,823:31:00,523.75
5330,xX_GITGUD_XX,25876425,566:09:50,761.75
5331,Follio38,25872431,738:04:20,584.23
5332,Mancitychan,25868970,694:26:10,620.86
5333,RV3NnVIIZHh,25867476,739:23:00,583.09
5334,guardenTHORR,25866543,736:51:10,585.07
5335,FaDe-_-FLUFFY,25863345,546:18:10,789.04
5336,nekosuke_kt,25858919,568:31:10,758.08
5337,beastysolis34,25855370,743:28:30,579.61
5338,Rucho2000,25846019,872:12:30,493.88
5339,heavy-owl_1116,25836801,930:53:40,462.58
5340,KronicReload028,25835835,754:49:50,570.46
5341,Joeboy789,25833852,689:06:30,624.81
5342,Matheus_DcS,25818331,480:54:40,894.77
5343,DANI_9595,25813704,716:34:20,600.4
5344,Shadow_Weaver,25812594,641:45:30,670.36
5345,BMo-18,25808200,936:05:00,459.51
5346,Fredfeuerstein33,25808154,652:15:00,659.46
5347,Mesquitao22,25802963,897:51:10,478.98
5348,uhuthestick3345,25797710,719:28:00,597.61
5349,marcosivan2009,25797477,1051:04:20,409.07
5350,GisellyVigo,25792037,529:58:50,811.1
5351,GisellyVigo,25792037,529:58:50,811.1
5352,DAVIDE-CURTO,25782200,850:43:40,505.1
5353,Brunin_KFZ,25776499,612:17:50,701.63
5354,brandonTheShadow,25773342,494:13:30,869.15
5355,shunya1028,25773315,724:41:50,592.74
5356,TBirdCrown,25765900,995:39:00,431.31
5357,ttvna69,25761176,655:33:40,654.94
5358,TheODIN_020,25756318,597:55:40,717.93
5359,Vinicius0013,25750757,961:28:10,446.38
5360,bluewarrior80,25749271,1361:14:10,315.27
5361,ALEXand1r,25747658,842:24:00,509.41
5362,klrikabu,25737273,595:04:30,720.84
5363,polynsky,25734733,803:49:50,533.59
5364,bm241977,25724081,1036:44:20,413.54
5365,brent0188,25718776,1152:44:00,371.85
5366,WeendSilva,25716829,388:04:20,1104.47
5367,Stinga54,25715800,809:16:50,529.6
5368,CrankzFab,25715699,595:56:20,719.19
5369,TheBricklayer007,25712130,685:06:20,625.5
5370,lottasenzafronti,25710442,1471:13:30,291.26
5371,stinkyface698,25697082,1218:50:40,351.39
5372,appokalis800,25691477,1601:06:20,267.43
5373,kasoku09,25686312,617:14:20,693.58
5374,gakogako10072308,25685274,783:11:50,546.59
5375,bih12warior,25681648,811:21:20,527.55
5376,citoyens28,25666398,1267:27:20,337.51
5377,hasnthappendyet,25664958,489:44:10,873.43
5378,yukkyu9029,25642455,950:57:50,449.41
5379,Dixon-l-l-,25640611,1044:07:50,409.28
5380,tubito_shooter,25619214,738:05:40,578.5
5381,Demon_Razgriz108,25611525,746:26:00,571.86
5382,CyclonuZz-,25610150,369:59:50,1153.62
5383,error_code14369,25598207,848:36:40,502.75
5384,Datmer,25595140,729:19:00,584.91
5385,joey_liz,25594109,767:45:40,555.6
5386,eXecutors_ExTaZz,25585755,732:42:10,581.99
5387,andreykranze,25581183,997:05:10,427.6
5388,HalF-Hero212,25579424,401:12:00,1062.62
5389,Nastyzues999,25567612,978:34:30,435.46
5390,wailms,25566148,784:34:40,543.1
5391,VarelA51,25557834,719:58:20,591.64
5392,CZTHEDAY2121,25556560,2046:16:00,208.16
5393,FlattestCrown,25551688,921:45:40,462.01
5394,CM_SABAN,25548733,1314:30:00,323.93
5395,Nutell___A,25546501,220:02:46,1934.94
5396,jano_siks,25545755,1146:03:40,371.5
5397,DENISLIMA1977,25542684,1103:12:00,385.89
5398,krulepno,25537920,523:52:40,812.46
5399,x__xBRADOCKx__x,25534202,719:36:00,591.4
5400,Hughes_732,25531582,443:00:10,960.55
5401,oseniyi91350,25507781,1457:08:20,291.76
5402,Carisma65,25502462,1314:48:40,323.27
5403,jimsk84,25462216,530:30:00,799.94
5404,angelo_sid,25460580,1198:34:30,354.04
5405,hibara29,25453418,517:48:10,819.28
5406,TDG-Prophet,25448263,563:27:10,752.75
